outer_fold,SubjectNumber,inner_cv_rmse,alpha,gamma,fit_seconds,subset_id
66,125,1.6105281245327083,0.0031622776601683,0.001,1.0665462920442224,groups_011011
67,126,1.597960765682095,0.01,0.003,1.0493175839073956,groups_011011
68,127,1.6185023341204243,0.01,0.003,1.0759559579892084,groups_011011
69,129,1.62453502505522,0.01,0.003,1.030551707954146,groups_011011
70,130,1.5871401087505044,0.01,0.003,1.0249812909169125,groups_011011
71,133,1.6093455235912812,0.0031622776601683,0.001,1.048118417034857,groups_011011
72,135,1.5943991838588294,0.0031622776601683,0.001,1.0396560829831287,groups_011011
73,137,1.5462948696815682,0.0031622776601683,0.001,1.039744000067003,groups_011011
74,138,1.6064155214228182,0.01,0.003,1.0262895829509944,groups_011011
75,139,1.6405430017670002,0.01,0.003,1.0554071660153568,groups_011011
76,140,1.6366658242271963,0.01,0.003,1.033709500101395,groups_011011
77,141,1.6302694472076285,0.01,0.003,1.03254124999512,groups_011011
78,142,1.6246367857895403,0.01,0.003,1.0118317500455305,groups_011011
79,144,1.579952194514565,0.01,0.003,1.0216895829653367,groups_011011
80,145,1.613861559165177,0.001,0.001,1.0157994580222294,groups_011011
81,146,1.6251511155325602,0.01,0.003,1.0060792500153184,groups_011011
82,147,1.6181014779502645,0.01,0.003,1.016954499995336,groups_011011
83,148,1.608221140322539,0.001,0.001,1.024258374935016,groups_011011
84,149,1.6198528279364923,0.0031622776601683,0.001,0.9976511659333482,groups_011011
85,150,1.608680639924143,0.01,0.003,1.009817750076763,groups_011011
86,151,1.5949906706446977,0.01,0.003,1.0165633329888806,groups_011011
87,153,1.60614600604783,0.001,0.001,1.0192192080430686,groups_011011
88,154,1.5995877248146295,0.001,0.001,0.9944602499017492,groups_011011
89,158,1.609076911031766,0.001,0.001,1.010721583967097,groups_011011
90,160,1.6088968071107934,0.0031622776601683,0.001,1.0516114589991048,groups_011011
91,165,1.5920978510553532,0.001,0.001,1.002928707981482,groups_011011
92,166,1.6002034498605455,0.001,0.001,1.010406749905087,groups_011011
93,167,1.6077104886911628,0.01,0.003,1.0146490829065442,groups_011011
94,169,1.5742132699489468,0.001,0.001,1.0211856249952689,groups_011011
95,170,1.572766699748622,0.001,0.001,1.008192375069484,groups_011011
96,171,1.56369512195864,0.001,0.001,1.0183538330020383,groups_011011
97,172,1.5755612489972597,0.001,0.001,1.002360750106163,groups_011011
98,173,1.5684480849480011,0.001,0.001,1.005440832930617,groups_011011
99,174,1.571949552297314,0.001,0.001,1.009475165978074,groups_011011
100,176,1.560837268995706,0.001,0.001,1.0090894169406963,groups_011011
101,178,1.5605217769239836,0.001,0.001,1.002775707980618,groups_011011
102,181,1.537868598566024,0.0031622776601683,0.001,0.9971737921005116,groups_011011
103,183,1.5206973648687645,0.0003162277660168,0.0003,1.0063537920359522,groups_011011
104,185,1.4999625236700338,0.0003162277660168,0.0003,1.0093672500224784,groups_011011
105,186,1.5121035596925505,0.0031622776601683,0.001,1.002547625103034,groups_011011
106,188,1.5204431756984098,0.0031622776601683,0.001,1.0129482079064474,groups_011011
107,190,1.513992542431546,0.0003162277660168,0.0003,1.052706875023432,groups_011011
108,191,1.523378840683907,0.0003162277660168,0.0003,0.988056333968416,groups_011011
109,192,1.5242872076095055,0.0003162277660168,0.0003,1.0164762500207871,groups_011011
110,193,1.5224958326783744,0.0003162277660168,0.0003,1.0175228329608217,groups_011011
111,195,1.5305458405865366,0.0003162277660168,0.0003,0.9955444170627744,groups_011011
112,198,1.526231439656836,0.0003162277660168,0.0003,1.0379769160645085,groups_011011
113,199,1.5239359369270329,0.0003162277660168,0.0003,0.9894251669757068,groups_011011
114,200,1.5310552854691375,0.0031622776601683,0.001,1.0084557919763029,groups_011011
115,201,1.5302066553932467,0.001,0.001,1.0154799580341205,groups_011011
1,1,1.4892004529325755,0.1,0.01,0.9910602910676972,groups_011101
2,2,1.509478225496893,0.1,0.01,1.0101424159947785,groups_011101
3,3,1.4628564418950885,0.1,0.01,1.0009566249791533,groups_011101
4,5,1.5018954779647862,0.1,0.01,0.9782677920302376,groups_011101
5,6,1.5085356158558656,0.1,0.01,0.9897307920036836,groups_011101
6,7,1.5113497219539995,0.1,0.01,0.9975389169994742,groups_011101
7,8,1.4990229347702315,0.1,0.01,0.9785312080057338,groups_011101
8,9,1.5051333722382676,0.1,0.01,0.9962533339858056,groups_011101
9,12,1.450307504299526,0.1,0.01,0.9702951249200852,groups_011101
10,13,1.5055814834210322,0.1,0.01,0.9849925830494612,groups_011101
11,14,1.474396537767148,0.1,0.01,0.9870005419943482,groups_011101
12,15,1.4797555289844022,0.1,0.01,0.9962534999940544,groups_011101
13,16,1.4792214532254158,0.1,0.01,0.9882396250031888,groups_011101
14,17,1.4962185098320888,0.1,0.01,0.9753182919230312,groups_011101
15,18,1.4878853687017468,0.1,0.01,0.9803057078970596,groups_011101
16,19,1.5017236838773256,0.1,0.01,0.9845727080246434,groups_011101
17,21,1.4934138604714309,0.1,0.01,0.984127040952444,groups_011101
18,22,1.498628968486106,0.1,0.01,0.982996250037104,groups_011101
19,23,1.4961079520658054,0.0316227766016837,0.003,1.013682167045772,groups_011101
20,24,1.5005943814987588,0.0316227766016837,0.003,0.9912079579662532,groups_011101
21,25,1.5124434773567048,0.1,0.01,0.9812824160326272,groups_011101
22,26,1.5267915802699896,0.0316227766016837,0.003,0.963825042010285,groups_011101
23,27,1.5131895651781124,0.1,0.01,0.976363208028488,groups_011101
24,28,1.513862546976437,0.1,0.01,0.974307374912314,groups_011101
25,29,1.5169777472324324,0.0316227766016837,0.003,0.9889104169560596,groups_011101
26,30,1.5079115540032784,0.0316227766016837,0.003,0.9678444579476492,groups_011101
27,32,1.5057935999206506,0.0316227766016837,0.003,0.9780799580039456,groups_011101
28,34,1.5060580816065543,0.0316227766016837,0.003,0.9848574579227716,groups_011101
29,36,1.4925642065343898,0.1,0.01,0.9989087920403108,groups_011101
30,37,1.4749001146831855,0.0316227766016837,0.003,0.984121875022538,groups_011101
31,38,1.4686244834632736,0.1,0.01,0.9854766669450328,groups_011101
32,40,1.4760117305427414,0.1,0.01,0.9945704590063542,groups_011101
33,41,1.4365967929997578,0.0316227766016837,0.003,0.973633834044449,groups_011101
34,43,1.4808090776240566,0.1,0.01,0.9773358749225736,groups_011101
35,44,1.473436003564382,0.1,0.01,0.9806048750178888,groups_011101
36,45,1.4703238762861652,0.1,0.01,0.986817334080115,groups_011101
37,46,1.4769633370798678,0.1,0.01,0.9778149590129032,groups_011101
38,49,1.469545810407094,0.0031622776601683,0.001,0.9832290000049396,groups_011101
39,50,1.4769947431303958,0.1,0.01,0.9711834159679712,groups_011101
40,51,1.472643942375906,0.1,0.01,0.9836437499616296,groups_011101
41,52,1.476664764337246,0.1,0.01,1.0196534590795636,groups_011101
42,53,1.470086617125557,0.1,0.01,0.98325291601941,groups_011101
43,54,1.4697388240545903,0.1,0.01,0.9774682919960468,groups_011101
44,55,1.470820095008109,0.1,0.01,0.993576250039041,groups_011101
45,56,1.4643860093709553,0.1,0.01,0.9774717920226976,groups_011101
46,58,1.515706173849175,0.0316227766016837,0.003,0.9844087499659508,groups_011101
47,59,1.512991754034765,0.0316227766016837,0.003,0.9835754999658092,groups_011101
48,60,1.510542031445961,0.0316227766016837,0.003,0.981806040974334,groups_011101
49,101,1.5164567844006114,0.0316227766016837,0.003,0.9779961250023916,groups_011101
50,102,1.5177591367687868,0.1,0.01,0.9767281250096858,groups_011101
51,104,1.5641371228927186,0.0316227766016837,0.003,0.995491417008452,groups_011101
52,106,1.5514433204245353,0.0316227766016837,0.003,0.9957710419548677,groups_011101
53,108,1.547940309356273,0.0316227766016837,0.003,0.9734263339778408,groups_011101
54,109,1.516142273422558,0.0316227766016837,0.003,0.9806370839942248,groups_011101
55,110,1.571679200239495,0.1,0.01,0.9813120419858024,groups_011101
56,112,1.5695103633899294,0.0316227766016837,0.003,0.9994542920030652,groups_011101
57,113,1.587540392624461,0.1,0.01,0.9843300830107182,groups_011101
58,115,1.5581821945498828,0.1,0.01,0.98230654199142,groups_011101
59,116,1.5758181042278032,0.1,0.01,0.9707695830147712,groups_011101
60,118,1.5798721266455509,0.1,0.01,0.9947983749443664,groups_011101
61,119,1.5619070809771498,0.1,0.01,0.98700245807413,groups_011101
62,120,1.6029373266802809,0.1,0.01,0.9906238339608536,groups_011101
63,121,1.599013058920976,0.1,0.01,1.0076962079619989,groups_011101
64,122,1.5342408571623285,0.1,0.01,0.9997148750117048,groups_011101
65,124,1.6047739588286396,0.1,0.01,0.9785818749805912,groups_011101
66,125,1.6060936267576025,0.1,0.01,0.9850389999337494,groups_011101
67,126,1.602040993122652,0.1,0.01,1.009404957992956,groups_011101
68,127,1.5985780081650212,0.1,0.01,1.0035284589976072,groups_011101
69,129,1.5947972067978928,0.1,0.01,0.989408832974732,groups_011101
70,130,1.5829066277082735,0.1,0.01,0.9885712920222433,groups_011101
71,133,1.5652057444985683,0.1,0.01,0.9891915000043808,groups_011101
72,135,1.5859145539703332,0.1,0.01,0.9876982079586014,groups_011101
73,137,1.5811493370306309,0.1,0.01,1.035340707981959,groups_011101
74,138,1.610719026481164,0.1,0.01,0.9840789580484852,groups_011101
75,139,1.6169430581629196,0.1,0.01,0.9907217499567196,groups_011101
76,140,1.6141725339461614,0.1,0.01,1.0111097919289025,groups_011101
77,141,1.5912365334434884,0.1,0.01,1.000947791035287,groups_011101
78,142,1.61341641381598,0.1,0.01,0.9938667910173536,groups_011101
79,144,1.5998723437784204,0.1,0.01,0.999895834014751,groups_011101
80,145,1.5920645108029745,0.1,0.01,1.0054330000421032,groups_011101
81,146,1.6067754377131378,0.1,0.01,0.9980883329408244,groups_011101
82,147,1.5823517526567077,0.1,0.01,1.0901922499760983,groups_011101
83,148,1.6014206109335871,0.1,0.01,1.0100926669547334,groups_011101
84,149,1.602856318256337,0.1,0.01,1.0193162090145051,groups_011101
85,150,1.60785530000508,0.1,0.01,1.0364512079395354,groups_011101
86,151,1.5918894816635991,0.01,0.003,0.9991645420668648,groups_011101
87,153,1.587094435366461,0.1,0.01,1.0145677500404418,groups_011101
88,154,1.60105042658799,0.1,0.01,0.9991678749211133,groups_011101
89,158,1.603531088773235,0.1,0.01,1.0069587921025231,groups_011101
90,160,1.603481508007712,0.1,0.01,1.0008802498923617,groups_011101
91,165,1.6040802676169723,0.1,0.01,1.008325207978487,groups_011101
92,166,1.5984861197039322,0.1,0.01,1.009116624947637,groups_011101
93,167,1.609368123928672,0.1,0.01,0.999493791954592,groups_011101
94,169,1.5816267269216888,0.1,0.01,1.0016632080078125,groups_011101
95,170,1.617264477034474,0.0316227766016837,0.003,1.0039162919856608,groups_011101
96,171,1.6138123651498513,0.0316227766016837,0.003,0.9929932919330896,groups_011101
97,172,1.6169760299328813,0.0316227766016837,0.003,1.0078188331099227,groups_011101
98,173,1.6117459408170836,0.0316227766016837,0.003,1.0108048749389127,groups_011101
99,174,1.6116551085524855,0.0316227766016837,0.003,1.0288095000432804,groups_011101
100,176,1.6228100231747555,0.0031622776601683,0.001,0.9958007080713288,groups_011101
101,178,1.6236295010108437,0.0031622776601683,0.001,1.011971207917668,groups_011101
102,181,1.5914331900912169,0.0031622776601683,0.001,0.9999355000909418,groups_011101
103,183,1.6144662909764511,0.0316227766016837,0.003,0.9881960829952732,groups_011101
104,185,1.5818738534014167,0.0316227766016837,0.003,0.9958837919402868,groups_011101
105,186,1.595246067229641,0.01,0.001,1.0155579999554902,groups_011101
106,188,1.593073841741613,0.0316227766016837,0.003,1.0134809999726713,groups_011101
107,190,1.5628724776021012,0.0031622776601683,0.001,1.030226333066821,groups_011101
108,191,1.593735706316375,0.0316227766016837,0.003,1.001056625042111,groups_011101
109,192,1.5936307648162946,0.0031622776601683,0.001,1.0001742499880493,groups_011101
110,193,1.591664878444495,0.0031622776601683,0.001,1.0088494170922786,groups_011101
111,195,1.5993535637605936,0.0316227766016837,0.003,1.0185741670429709,groups_011101
112,198,1.5900121594704313,0.0031622776601683,0.001,1.0243708749767393,groups_011101
113,199,1.5884902888549883,0.0316227766016837,0.003,1.0351002500392497,groups_011101
114,200,1.591265513454074,0.0031622776601683,0.001,1.0305716251023114,groups_011101
115,201,1.5943860547182065,0.01,0.003,1.0387952500022948,groups_011101
1,1,1.5503013990822057,0.3162277660168379,0.01,1.0428367499262094,groups_011110
2,2,1.5395465539878967,0.3162277660168379,0.01,1.0898823749739677,groups_011110
3,3,1.5206056885243973,0.1,0.01,1.0410574169363829,groups_011110
4,5,1.5547567745298356,0.1,0.01,1.037849416024983,groups_011110
5,6,1.5611387647567567,0.3162277660168379,0.01,1.059804999968037,groups_011110
6,7,1.562201084174667,0.3162277660168379,0.01,1.094670124934055,groups_011110
7,8,1.5608834157233686,0.3162277660168379,0.01,1.0786339590558782,groups_011110
8,9,1.5726522506125404,0.3162277660168379,0.01,1.022476915968582,groups_011110
9,12,1.5235457239889365,0.3162277660168379,0.01,1.0440364590613171,groups_011110
10,13,1.5595216909934555,0.3162277660168379,0.01,1.0472712500486523,groups_011110
11,14,1.5455701427621509,0.1,0.01,1.0348643750185147,groups_011110
12,15,1.5625175836274277,0.1,0.01,1.0114686250453817,groups_011110
13,16,1.5526999889590174,0.1,0.01,1.014615042018704,groups_011110
14,17,1.5614493341517213,0.3162277660168379,0.01,1.042075042030774,groups_011110
15,18,1.5574334070800129,0.3162277660168379,0.01,1.0135514579014853,groups_011110
16,19,1.558190200020691,0.3162277660168379,0.01,1.012526375008747,groups_011110
17,21,1.492410413196347,0.1,0.01,1.0100307080429047,groups_011110
18,22,1.56329264275595,0.3162277660168379,0.01,1.0148990830639375,groups_011110
19,23,1.5598960555466064,0.3162277660168379,0.01,1.0032778750173748,groups_011110
20,24,1.579289087127278,0.3162277660168379,0.01,1.0033893340732902,groups_011110
21,25,1.570276029317789,0.1,0.01,1.0102364160120487,groups_011110
22,26,1.590826015641787,0.3162277660168379,0.01,1.006817875080742,groups_011110
23,27,1.557812238520902,0.3162277660168379,0.01,1.017044625012204,groups_011110
24,28,1.584813979597088,0.3162277660168379,0.01,1.0088329589925706,groups_011110
25,29,1.5761521583997915,0.3162277660168379,0.01,1.01941970793996,groups_011110
26,30,1.57735840764879,0.3162277660168379,0.01,1.0145986250136048,groups_011110
27,32,1.575494867197223,0.3162277660168379,0.01,1.0055715830530971,groups_011110
28,34,1.5749697799775009,0.3162277660168379,0.01,1.0098809159826487,groups_011110
29,36,1.572396292953833,0.3162277660168379,0.01,1.0153963749762625,groups_011110
30,37,1.5522124988783548,0.3162277660168379,0.01,1.005950333084911,groups_011110
31,38,1.5499283613803851,0.3162277660168379,0.01,1.0210613750386983,groups_011110
32,40,1.5540304447742386,0.3162277660168379,0.01,1.014437083969824,groups_011110
33,41,1.5157581996967089,0.3162277660168379,0.01,1.0140449999598786,groups_011110
34,43,1.561332370226717,0.3162277660168379,0.01,1.0173831670545042,groups_011110
35,44,1.546445922305972,0.1,0.01,1.029386957990937,groups_011110
36,45,1.5510534022088245,0.3162277660168379,0.01,1.0351232909597456,groups_011110
37,46,1.5489034316193575,0.1,0.01,1.0021379999816418,groups_011110
38,49,1.5607849792963289,0.3162277660168379,0.01,0.9992868329863996,groups_011110
39,50,1.5596276740498682,0.3162277660168379,0.01,1.0361869159387425,groups_011110
40,51,1.5461492884985653,0.3162277660168379,0.01,1.0234932500170544,groups_011110
41,52,1.5463581884995738,0.3162277660168379,0.01,0.998218542081304,groups_011110
42,53,1.5113006622785916,0.1,0.01,1.0091088749468329,groups_011110
43,54,1.5306147344526422,0.1,0.01,1.0164284580387175,groups_011110
44,55,1.5263191998998855,0.1,0.01,1.0138831249205396,groups_011110
45,56,1.5343109679439837,0.1,0.01,1.0039508329937237,groups_011110
46,58,1.5562329803538275,0.1,0.01,1.0420154170133171,groups_011110
47,59,1.5517722243652428,0.1,0.01,1.021003791014664,groups_011110
48,60,1.5590315975844762,0.1,0.01,1.016870875027962,groups_011110
49,101,1.5696279190174849,0.1,0.01,1.0144479590235278,groups_011110
50,102,1.5605774407224275,0.3162277660168379,0.01,1.0131614999845624,groups_011110
51,104,1.588049577375245,0.3162277660168379,0.01,1.0085815830389038,groups_011110
52,106,1.5934291908332932,0.3162277660168379,0.01,1.0130963339470327,groups_011110
53,108,1.557059350537508,0.1,0.003,1.0077466670190915,groups_011110
54,109,1.5388337127961684,0.1,0.003,1.0044770420063287,groups_011110
55,110,1.6002737504804274,0.3162277660168379,0.01,1.012007375014946,groups_011110
56,112,1.6034809447723213,0.3162277660168379,0.01,1.0085025830194354,groups_011110
57,113,1.607785544142379,0.3162277660168379,0.01,1.033661541994661,groups_011110
58,115,1.563126009846037,0.3162277660168379,0.01,0.9975710000144318,groups_011110
59,116,1.5990776744768995,0.3162277660168379,0.01,0.999803917016834,groups_011110
60,118,1.5933036243345646,0.3162277660168379,0.01,1.0168751659803092,groups_011110
61,119,1.603772257991507,0.3162277660168379,0.01,1.0024727910058573,groups_011110
62,120,1.5805446203904991,0.3162277660168379,0.01,1.0095038749277592,groups_011110
63,121,1.5841570085977947,0.3162277660168379,0.01,1.0074863330228254,groups_011110
64,122,1.5335056915955367,0.1,0.01,1.0480637500295416,groups_011110
65,124,1.5619379774224167,0.1,0.01,1.0170159579720348,groups_011110
66,125,1.5608414300605122,0.1,0.01,1.0174737909110263,groups_011110
67,126,1.5587735785619157,0.1,0.01,1.004453666973859,groups_011110
68,127,1.555003791691375,0.3162277660168379,0.01,1.007898333016783,groups_011110
69,129,1.5595828321973129,0.3162277660168379,0.01,0.9976082500070332,groups_011110
70,130,1.5503216655431902,0.1,0.01,1.0283954170299694,groups_011110
71,133,1.5306302995336436,0.3162277660168379,0.01,1.012555707944557,groups_011110
72,135,1.5517970235509746,0.1,0.01,1.0171957080019638,groups_011110
73,137,1.5507825102912085,0.1,0.01,1.01382500003092,groups_011110
74,138,1.571622499952238,0.1,0.01,1.0180000000400469,groups_011110
75,139,1.599217431621237,0.3162277660168379,0.01,1.019473750027828,groups_011110
76,140,1.5990913242356577,0.3162277660168379,0.01,1.0142408329993486,groups_011110
77,141,1.582256023310198,0.3162277660168379,0.01,1.0050685830647126,groups_011110
78,142,1.5908293459443097,0.3162277660168379,0.01,1.0122275419998914,groups_011110
79,144,1.561501502751392,0.3162277660168379,0.01,1.0192228750092909,groups_011110
80,145,1.5939416838697815,0.3162277660168379,0.01,1.0324897079262882,groups_011110
81,146,1.6032258256816203,0.3162277660168379,0.01,1.0098862079903483,groups_011110
82,147,1.594075563020741,0.3162277660168379,0.01,1.015795666957274,groups_011110
83,148,1.603464456412415,0.3162277660168379,0.01,1.022803792031482,groups_011110
84,149,1.6002339657382545,0.3162277660168379,0.01,1.027392124990001,groups_011110
85,150,1.596368439011929,0.3162277660168379,0.01,1.012279334012419,groups_011110
86,151,1.602543293924955,0.3162277660168379,0.01,1.014197792042978,groups_011110
87,153,1.59284615108601,0.3162277660168379,0.01,1.0191633339272812,groups_011110
88,154,1.616043934102486,0.3162277660168379,0.01,1.0224302499555051,groups_011110
89,158,1.620466171532589,0.3162277660168379,0.01,1.0179810000117868,groups_011110
90,160,1.618878628972659,0.3162277660168379,0.01,0.9990789589937776,groups_011110
91,165,1.613736826268234,0.3162277660168379,0.01,1.029722583014518,groups_011110
92,166,1.6083797150950048,0.3162277660168379,0.01,1.0482725420733914,groups_011110
93,167,1.6051536727449858,0.3162277660168379,0.01,1.002166207996197,groups_011110
94,169,1.592051449999747,0.3162277660168379,0.01,1.009925749967806,groups_011110
95,170,1.605539901523007,0.3162277660168379,0.01,1.0216324590146542,groups_011110
96,171,1.602716881534618,0.3162277660168379,0.01,1.0158766249660405,groups_011110
97,172,1.6062533481300618,0.3162277660168379,0.01,1.0175184160470965,groups_011110
98,173,1.6057767447307751,0.3162277660168379,0.01,1.0096876659663394,groups_011110
99,174,1.5974142831602247,0.3162277660168379,0.01,1.020136500010267,groups_011110
100,176,1.6026439113545687,0.3162277660168379,0.01,1.0189449589233843,groups_011110
101,178,1.6028792950306254,0.3162277660168379,0.01,1.015959875076078,groups_011110
102,181,1.598480017493504,0.3162277660168379,0.01,1.0469824590254575,groups_011110
103,183,1.5939162783916847,0.1,0.003,1.0227138749323783,groups_011110
104,185,1.5866766896757118,0.1,0.003,1.0221370829967782,groups_011110
105,186,1.5902518331762834,0.1,0.003,1.0141046249773351,groups_011110
106,188,1.5948798879313943,0.1,0.003,1.0151037920732051,groups_011110
107,190,1.5871247487520976,0.3162277660168379,0.01,1.0191785410279408,groups_011110
108,191,1.5962026174614274,0.1,0.003,1.0000157919712365,groups_011110
109,192,1.5937879190765367,0.1,0.003,1.021680666017346,groups_011110
110,193,1.6006721512940962,0.1,0.003,1.013870625058189,groups_011110
111,195,1.594501704165245,0.1,0.003,1.012597499997355,groups_011110
112,198,1.597598425790808,0.1,0.003,1.0153211249271408,groups_011110
113,199,1.5952866029835593,0.1,0.003,1.0342910829931498,groups_011110
114,200,1.5964832669302518,0.1,0.003,1.0140322500374168,groups_011110
115,201,1.5640541504407852,0.1,0.003,1.0095849999925122,groups_011110
1,1,1.6416200544077684,0.01,0.003,0.9941540829604492,groups_001011
2,2,1.640068793883034,0.01,0.003,1.0694280830211935,groups_001011
3,3,1.59197289332244,0.01,0.003,1.0213719999883324,groups_001011
4,5,1.6590102492667105,0.01,0.003,1.0157635840587318,groups_001011
5,6,1.6543074741509174,0.01,0.003,0.986955750035122,groups_001011
6,7,1.6579782772624108,0.01,0.003,1.000214707921259,groups_001011
7,8,1.6674675619892112,0.01,0.003,0.9956882919650524,groups_001011
8,9,1.6599515266346423,0.0031622776601683,0.001,1.0248022080631929,groups_001011
9,12,1.6744797560497693,0.0031622776601683,0.001,1.0429758749669418,groups_001011
10,13,1.6607088544621895,0.01,0.003,1.1005712499609217,groups_001011
11,14,1.6593858142970144,0.01,0.003,1.0158270410029218,groups_001011
12,15,1.661339869163068,0.01,0.003,1.005012792069465,groups_001011
13,16,1.658396173849822,0.01,0.003,1.006271917023696,groups_001011
14,17,1.6569024253163895,0.01,0.003,1.0147681669332087,groups_001011
15,18,1.660001577857328,0.01,0.003,1.006466708960943,groups_001011
16,19,1.652434321208633,0.01,0.003,1.024404457886703,groups_001011
17,21,1.655479908345493,0.01,0.003,1.0078403330408037,groups_001011
18,22,1.6364029685190196,0.01,0.003,0.999129791976884,groups_001011
19,23,1.640722464083296,0.01,0.003,1.005532999988645,groups_001011
20,24,1.651479128363048,0.0031622776601683,0.001,1.008777750073932,groups_001011
21,25,1.6530882213710016,0.0031622776601683,0.001,0.9963649170240388,groups_001011
22,26,1.656658894075084,0.0031622776601683,0.001,1.004427499952726,groups_001011
23,27,1.659692130220965,0.0031622776601683,0.001,1.0012051250087095,groups_001011
24,28,1.6586741588249443,0.01,0.003,1.012319832923822,groups_001011
25,29,1.6549925189940036,0.0031622776601683,0.001,1.0316925409715625,groups_001011
26,30,1.650568074624811,0.0031622776601683,0.001,1.0215245420113206,groups_001011
27,32,1.6564660336142618,0.01,0.003,1.0070812079356983,groups_001011
28,34,1.6553120573460545,0.0031622776601683,0.001,1.0079023750731722,groups_001011
29,36,1.6568487985678495,0.0031622776601683,0.001,1.0080230840248987,groups_001011
30,37,1.6551793334902651,0.0031622776601683,0.001,1.0176378750475124,groups_001011
31,38,1.661392193110225,0.01,0.003,1.0414597910130396,groups_001011
32,40,1.670742514827619,0.01,0.003,1.0090804169885814,groups_001011
33,41,1.660849107407687,0.01,0.003,1.0080188340507448,groups_001011
34,43,1.6743103258731646,0.01,0.003,1.0059261659625918,groups_001011
35,44,1.6753711312010016,0.01,0.003,1.0004146670689806,groups_001011
36,45,1.6713941533045034,0.01,0.003,1.0120848340447992,groups_001011
37,46,1.6472637654369442,0.01,0.003,1.026071082917042,groups_001011
38,49,1.666857850628886,0.01,0.003,1.0042649579700085,groups_001011
39,50,1.6712076759467884,0.01,0.003,0.99990275001619,groups_001011
40,51,1.6672176599143598,0.01,0.003,1.0019049999536946,groups_001011
41,52,1.664590988229235,0.01,0.003,1.011307333013974,groups_001011
42,53,1.6796558292278423,0.01,0.003,1.0074093339499086,groups_001011
43,54,1.6715336677245394,0.01,0.003,1.0083371249493212,groups_001011
44,55,1.6682008523731775,0.01,0.003,1.011684708064422,groups_001011
45,56,1.697127767034287,0.01,0.003,1.0015825419686737,groups_001011
46,58,1.7307199985834052,0.01,0.003,1.0245642089284956,groups_001011
47,59,1.719022349693886,0.01,0.003,1.001459332997911,groups_001011
48,60,1.7275694995954138,0.01,0.003,1.0180555830011144,groups_001011
49,101,1.7350803447230927,0.01,0.003,1.000016791978851,groups_001011
50,102,1.7334642744369684,0.01,0.003,1.004988958942704,groups_001011
51,104,1.7211879027021406,0.01,0.003,0.9982940830523148,groups_001011
52,106,1.7186315621135726,0.01,0.003,1.004136959090829,groups_001011
53,108,1.6775341188783044,0.01,0.003,1.0419033749494702,groups_001011
54,109,1.7115681725310554,0.01,0.003,1.0018452500225976,groups_001011
55,110,1.7060323389238323,0.01,0.003,1.0114310410572216,groups_001011
56,112,1.720193507662604,0.01,0.003,1.0266396671067923,groups_001011
57,113,1.7243699034987874,0.01,0.003,1.0078483340330422,groups_001011
58,115,1.7239661296389424,0.01,0.003,1.0178378330310809,groups_001011
59,116,1.6523334638345004,0.0316227766016837,0.01,1.0015424999874083,groups_001011
60,118,1.7156799888350345,0.01,0.003,1.0276383339660242,groups_001011
61,119,1.7153352242549271,0.01,0.003,1.0202627080725506,groups_001011
62,120,1.7486631256466814,0.01,0.003,1.0075267920037732,groups_001011
63,121,1.7443816839514443,0.01,0.003,1.0486712499987334,groups_001011
64,122,1.7413303094832009,0.1,0.01,1.0025589590659365,groups_001011
65,124,1.7281464353737055,0.01,0.003,1.0070788329467175,groups_001011
66,125,1.744737946836504,0.01,0.003,1.016284791985527,groups_001011
67,126,1.713300348027025,0.01,0.003,1.0011635420378298,groups_001011
68,127,1.752915053790206,0.01,0.003,1.0251558750169352,groups_001011
69,129,1.7519148369013755,0.01,0.003,1.0175220840610564,groups_001011
70,130,1.734956721821027,0.01,0.003,1.0535029999446124,groups_001011
71,133,1.733940389015008,0.01,0.003,1.0000746250152588,groups_001011
72,135,1.7320830650236008,0.01,0.003,1.0125594589626417,groups_001011
73,137,1.6961713416054909,0.01,0.003,1.0207044160924852,groups_001011
74,138,1.696780957477921,0.01,0.003,1.0333660000469536,groups_001011
75,139,1.7409239537335932,0.01,0.003,1.0417609160067514,groups_001011
76,140,1.742070953671083,0.01,0.003,1.0084796670125795,groups_001011
77,141,1.7448723416261107,0.01,0.003,1.0116835000226274,groups_001011
78,142,1.7178022787995708,0.01,0.003,1.013276542071253,groups_001011
79,144,1.692319409801228,0.01,0.003,1.005038334056735,groups_001011
80,145,1.7052759493249203,0.01,0.003,1.0240252080839127,groups_001011
81,146,1.732081686238177,0.01,0.003,1.0064750839956105,groups_001011
82,147,1.7431397657103749,0.01,0.003,1.0074405840132383,groups_001011
83,148,1.7240503317242146,0.01,0.003,1.0027086249319836,groups_001011
84,149,1.7263207467759636,0.01,0.003,1.0253777500474826,groups_001011
85,150,1.7231401643671191,0.01,0.003,1.0934876250103116,groups_001011
86,151,1.7354490522198125,0.01,0.003,1.008408457972109,groups_001011
87,153,1.7486286115537948,0.01,0.003,1.003455042024143,groups_001011
88,154,1.741882973994355,0.01,0.003,1.0480479589896277,groups_001011
89,158,1.7519521843011905,0.01,0.003,1.003362249932252,groups_001011
90,160,1.7529017828374325,0.01,0.003,1.0114654999924824,groups_001011
91,165,1.7196024330556456,0.01,0.003,1.0046011250233278,groups_001011
92,166,1.7388257446652455,0.01,0.003,1.0111230000620708,groups_001011
93,167,1.7354758715553311,0.01,0.003,1.0736093340674415,groups_001011
